user_id,name,username,email_address,date_of_birth,gender,location,membership_start_date,membership_end_date,subscription_plan,payment_information,renewal_status,usage_frequency,purchase_history,favorite_genres,devices_used,engagement_metrics,feedback_ratings,customer_support_interactions
1407,Kayla Dawson,Lisa Flores,stephenduke@example.com,5/2/1942,Female,Jaredport,1/20/2024,1/19/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,High,3.9,7
1408,Lisa Flores,Jamie Watts,parkerjoshua@example.org,3/3/1972,Female,Lyonsview,1/28/2024,1/27/2025,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,High,4.6,5
1409,Jamie Watts,Justin Chapman,john24@example.com,12/26/1941,Male,Kellyberg,1/31/2024,1/30/2025,Annual,Visa,Manual,Occasional,Electronics,Action,Smartphone,Medium,4.2,10
1410,Justin Chapman,Ashley Graham,melissa94@example.org,5/4/1989,Female,South Dennisberg,2/21/2024,2/20/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,High,3.7,0
1411,Ashley Graham,Allison Bates,alicia26@example.org,5/18/1964,Male,West Sylviahaven,1/20/2024,1/19/2025,Annual,Amex,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Medium,4.8,5
1412,Allison Bates,Stephen Johnson,paul30@example.org,11/30/1987,Female,South Brandonton,2/12/2024,2/11/2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Medium,3.1,4
1413,Stephen Johnson,Beth Gordon,brian37@example.net,8/16/2002,Male,Cowanmouth,4/12/2024,4/12/2025,Annual,Mastercard,Manual,Frequent,Electronics,Drama,Smartphone,Low,4,1
1414,Beth Gordon,Gregory Martinez,brownbrian@example.org,1/2/1946,Female,Port Anthony,2/28/2024,2/27/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Horror,Tablet,Medium,4.1,4
1415,Gregory Martinez,Kaylee Patton,walkeranne@example.com,12/12/1983,Female,East Joseph,4/11/2024,4/11/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Low,3.2,0
1416,Kaylee Patton,Elizabeth Carey,hansoncourtney@example.org,2/22/1965,Female,North Michelle,4/7/2024,4/7/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Smart TV,High,4.4,4
1417,Elizabeth Carey,Maria Flores,ryanmyers@example.com,3/29/1940,Female,Manuelport,3/24/2024,3/24/2025,Annual,Amex,Auto-renew,Frequent,Clothing,Documentary,Smart TV,Medium,3.5,7
1418,Maria Flores,Jane Whitehead,phamrachel@example.com,12/17/1952,Male,Maynardside,2/7/2024,2/6/2025,Annual,Amex,Manual,Regular,Clothing,Romance,Smartphone,Low,3.4,1
1419,Jane Whitehead,Brian Lam,michelle35@example.com,5/30/1943,Male,Smithstad,1/17/2024,1/16/2025,Monthly,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,3.2,0
1420,Brian Lam,Douglas Sullivan Phd,djohnson@example.org,6/3/1992,Male,Rhodesborough,1/31/2024,1/30/2025,Monthly,Amex,Manual,Occasional,Electronics,Sci-Fi,Smartphone,Low,4.4,2
1421,Douglas Sullivan PhD,David Perez,sanchezalexis@example.com,2/22/1987,Male,West Christopherburgh,1/29/2024,1/28/2025,Annual,Visa,Manual,Occasional,Books,Comedy,Smart TV,Medium,3.9,4
1422,David Perez,Christina Randolph,brandynichols@example.net,11/22/1938,Female,Meltonburgh,2/8/2024,2/7/2025,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smartphone,High,4.2,3
1423,Christina Randolph,Julie Jackson,bernardwilliam@example.org,10/16/1942,Female,Tylerberg,2/11/2024,2/10/2025,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Smart TV,High,4.5,4
1424,Julie Jackson,Logan Alvarez,williamtaylor@example.net,6/11/1940,Male,Jacquelinemouth,4/3/2024,4/3/2025,Annual,Amex,Manual,Frequent,Books,Action,Smart TV,Low,3.7,4
1425,Logan Alvarez,Katrina Rivera,manuellawson@example.net,2/6/1973,Female,Blakebury,3/28/2024,3/28/2025,Monthly,Visa,Manual,Frequent,Books,Romance,Smart TV,Low,4.1,2
1426,Katrina Rivera,Christine Christian,jacksonharry@example.com,11/10/1954,Female,Bairdhaven,1/31/2024,1/30/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Smart TV,High,4.9,5
1427,Christine Christian,Derek Phelps,edward67@example.net,9/22/1944,Male,Ayersview,1/10/2024,1/9/2025,Annual,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Smartphone,High,3.5,2
1429,Derek Phelps,James Doyle,portiz@example.com,12/3/1954,Female,South Juliashire,3/5/2024,3/5/2025,Monthly,Amex,Manual,Frequent,Books,Documentary,Smartphone,Low,4.3,0
1430,James Doyle,Ashley Thompson,shannon58@example.org,5/16/1988,Male,Aprilfort,1/18/2024,1/17/2025,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,Medium,4.5,6
1431,Ashley Thompson,Jessica Gomez,ryanvictoria@example.net,11/10/1994,Female,Lake Lisaport,2/23/2024,2/22/2025,Monthly,Amex,Manual,Frequent,Clothing,Action,Tablet,High,3.6,8
1432,Jessica Gomez,David Moss,lwebster@example.com,10/25/1964,Male,Michelleport,2/23/2024,2/22/2025,Monthly,Visa,Auto-renew,Occasional,Books,Romance,Smart TV,Low,4.9,2
1433,David Moss,Kristen Alvarez,shelby44@example.org,5/25/1964,Male,Brianview,3/27/2024,3/27/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Smartphone,High,4.7,3
1434,Kristen Alvarez,Mary Espinoza,ariel03@example.com,10/2/1936,Male,West Robert,1/25/2024,1/24/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Sci-Fi,Smartphone,High,4.2,3
1435,Mary Espinoza,Samuel Perez,xbryant@example.org,1/1/1976,Male,Powersland,4/9/2024,4/9/2025,Annual,Visa,Manual,Regular,Electronics,Documentary,Tablet,Medium,3.1,4
1436,Samuel Perez,Jennifer James,hking@example.net,1/17/1943,Female,Benjaminbury,3/4/2024,3/4/2025,Annual,Amex,Manual,Frequent,Books,Romance,Tablet,Medium,4.6,0
1437,Jennifer James,Crystal Robinson,stephaniepadilla@example.net,8/28/1955,Male,Wongview,3/29/2024,3/29/2025,Annual,Mastercard,Manual,Regular,Books,Drama,Smartphone,Low,3.3,0
1438,Crystal Robinson,Andrea Lewis,barbara88@example.net,4/7/1974,Male,Moorebury,2/28/2024,2/27/2025,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Tablet,Low,3.8,10
1440,Andrea Lewis,Carl Mendoza,schaeferroberto@example.com,8/10/1959,Female,Westton,3/30/2024,3/30/2025,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smart TV,High,3.2,8
1441,Carl Mendoza,Lisa Mack,arnoldlisa@example.net,7/1/2005,Female,East Manuelland,3/21/2024,3/21/2025,Annual,Amex,Manual,Regular,Books,Comedy,Smart TV,Medium,4.3,10
1442,Lisa Mack,Matthew Boone,aaron29@example.net,3/17/1953,Male,Christophertown,3/5/2024,3/5/2025,Monthly,Mastercard,Manual,Frequent,Electronics,Horror,Smartphone,Medium,3.1,8
1443,Matthew Boone,Kimberly Hughes,brittany34@example.org,12/17/2005,Female,Henrytown,3/23/2024,3/23/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smartphone,Medium,3.8,0
1444,Kimberly Hughes,Curtis Williamson,patelshaun@example.net,5/18/1996,Male,Port Nancymouth,3/20/2024,3/20/2025,Monthly,Mastercard,Auto-renew,Regular,Electronics,Action,Tablet,Medium,3.6,8
1445,Curtis Williamson,Dana Martin,april25@example.org,3/16/1937,Female,Sawyerchester,2/22/2024,2/21/2025,Monthly,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.5,3
1446,Dana Martin,Tony Rodriguez,laura88@example.net,12/18/1953,Male,Toddburgh,4/4/2024,4/4/2025,Annual,Amex,Manual,Regular,Electronics,Documentary,Smartphone,Low,4,8
1447,Tony Rodriguez,Natalie Walter,vickieschneider@example.net,3/19/1988,Male,Hortonville,1/1/2024,12/31/2024,Monthly,Mastercard,Auto-renew,Regular,Books,Drama,Smartphone,Low,3.3,3
1449,Natalie Walter,Vernon Brown,brian80@example.com,3/21/1957,Female,Martinezville,3/13/2024,3/13/2025,Annual,Mastercard,Manual,Regular,Clothing,Action,Tablet,Medium,4.4,0
1450,Vernon Brown,Gina Harvey,qjackson@example.net,2/14/1993,Female,Aprilland,2/22/2024,2/21/2025,Monthly,Amex,Manual,Occasional,Clothing,Action,Smartphone,High,3.2,9
1451,Gina Harvey,Jill Jones,michaelwalker@example.com,11/7/1939,Female,Jessicaborough,3/14/2024,3/14/2025,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,Medium,4,5
1452,Jill Jones,Zachary Hernandez,sharpjessica@example.net,8/22/1935,Female,Kentburgh,2/28/2024,2/27/2025,Annual,Mastercard,Manual,Occasional,Clothing,Action,Smartphone,Medium,3.7,2
1453,Zachary Hernandez,William Daniels,hansenmatthew@example.net,8/7/1945,Male,West Meganmouth,3/29/2024,3/29/2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Tablet,Low,3.5,8
1454,William Daniels,Shane Peterson,kathleen78@example.com,8/14/1998,Female,East Nicholasmouth,3/23/2024,3/23/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Drama,Smartphone,Medium,4.4,2
1455,Shane Peterson,Mr. Nicholas Johnson,deborah39@example.org,3/15/1945,Male,North Kristen,2/17/2024,2/16/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,High,4.6,9
1456,Mr. Nicholas Johnson,John Newman,timothy23@example.net,4/6/1979,Male,Glassview,4/11/2024,4/11/2025,Annual,Amex,Auto-renew,Occasional,Books,Comedy,Smartphone,Low,4.9,5
1457,John Newman,Samantha Barber,tarariley@example.org,10/26/1960,Female,North James,2/1/2024,1/31/2025,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,4.2,5
1458,Samantha Barber,Breanna George,smithmatthew@example.net,12/1/1980,Male,Riveratown,3/30/2024,3/30/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Medium,4.9,1
1459,Breanna George,Michael Conway,adamsjesse@example.org,10/26/1996,Male,Longhaven,1/12/2024,1/11/2025,Monthly,Mastercard,Manual,Frequent,Books,Action,Smart TV,Medium,3.7,2
1460,Michael Conway,Jimmy Yang,brendaallen@example.com,6/30/1968,Male,Harrisfort,3/3/2024,3/3/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Tablet,Low,3.3,3
1461,Jimmy Yang,Jennifer Pratt,james55@example.com,11/4/1952,Male,Williamsview,2/5/2024,2/4/2025,Annual,Amex,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,4.8,0
1463,Jennifer Pratt,Christopher Campbell,qhayes@example.net,2/7/1945,Male,West Teresa,3/8/2024,3/8/2025,Annual,Visa,Auto-renew,Regular,Books,Action,Tablet,Medium,3.6,8
1464,Christopher Campbell,Brandon Huff,dawn12@example.com,10/18/1976,Male,Kellyburgh,3/30/2024,3/30/2025,Annual,Amex,Manual,Occasional,Clothing,Horror,Tablet,Medium,3.7,7
1465,Brandon Huff,James Johnston,myerskatherine@example.net,12/19/1975,Male,West Jeremy,3/9/2024,3/9/2025,Annual,Visa,Manual,Regular,Books,Romance,Tablet,Medium,4.3,10
1466,James Johnston,Tonya Meyer,phamevan@example.com,6/8/1987,Male,Lake Yvette,3/24/2024,3/24/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Tablet,Medium,4.7,8
1467,Tonya Meyer,Jose Cole,garnerjennifer@example.com,3/27/1945,Male,East Christopher,2/17/2024,2/16/2025,Monthly,Visa,Auto-renew,Occasional,Clothing,Drama,Smart TV,High,4,7
1468,Jose Cole,Tommy Myers,yjones@example.com,6/18/1941,Female,North Darrell,1/23/2024,1/22/2025,Monthly,Visa,Auto-renew,Regular,Clothing,Horror,Tablet,Low,4,3
1469,Tommy Myers,Robert Jennings,cooperlee@example.net,12/28/1972,Male,West Jeffrey,3/5/2024,3/5/2025,Annual,Visa,Manual,Occasional,Books,Comedy,Smart TV,Low,3.7,9
1470,Robert Jennings,Jessica Doyle,juliesmith@example.com,3/10/1979,Male,West Josechester,3/6/2024,3/6/2025,Annual,Amex,Manual,Regular,Electronics,Drama,Tablet,Medium,4.3,7
1472,Jessica Doyle,Ellen Cox,cookdaniel@example.org,8/12/1982,Female,Port Philipchester,2/11/2024,2/10/2025,Annual,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Low,4.3,2
1473,Ellen Cox,Holly Shaw,freemanheather@example.com,1/7/1936,Male,New Jamesberg,4/10/2024,4/10/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Low,3.2,3
1474,Holly Shaw,Calvin Stewart,llewis@example.org,6/30/1974,Male,North Alec,2/28/2024,2/27/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,Medium,4,0
1475,Calvin Stewart,Jeremy Martinez,christine46@example.net,5/2/1966,Female,New John,4/3/2024,4/3/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Comedy,Tablet,High,3.5,6
1476,Jeremy Martinez,James Mcintosh,millerangela@example.org,2/1/1973,Male,West Stephanieberg,3/29/2024,3/29/2025,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,High,4.2,7
1477,James Mcintosh,Paige Tran,mhall@example.net,10/16/1985,Female,Bethanyshire,1/22/2024,1/21/2025,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,High,3.7,8
1478,Paige Tran,Eric Huang,princedorothy@example.org,8/21/1958,Male,New Jerry,1/6/2024,1/5/2025,Annual,Amex,Manual,Regular,Books,Comedy,Smartphone,Medium,3.9,1
1479,Eric Huang,Michelle Lambert Dvm,miguel07@example.org,6/26/1959,Male,Williamsview,2/28/2024,2/27/2025,Annual,Visa,Manual,Frequent,Electronics,Sci-Fi,Smart TV,High,5,0
1480,Michelle Lambert DVM,Daniel Garcia,donaldturner@example.com,7/18/1948,Female,North Sean,3/11/2024,3/11/2025,Annual,Mastercard,Manual,Occasional,Electronics,Action,Tablet,Low,3.4,4
1481,Daniel Garcia,Christine Porter,tmahoney@example.org,9/3/1971,Female,Elizabethfurt,3/21/2024,3/21/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Smartphone,High,5,3
1482,Christine Porter,Andrew Holmes,spennington@example.org,1/25/2001,Male,Port Marcus,4/6/2024,4/6/2025,Monthly,Visa,Manual,Regular,Clothing,Romance,Tablet,Medium,4.8,5
1484,Andrew Holmes,David Ferrell,carteramy@example.com,3/29/1983,Male,Meganland,3/16/2024,3/16/2025,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,Medium,3.4,0
1485,David Ferrell,Sandra Little,elizabethbowen@example.org,11/5/1952,Female,South William,2/13/2024,2/12/2025,Monthly,Visa,Manual,Frequent,Clothing,Action,Tablet,Medium,4.9,5
1486,Sandra Little,Cindy Wilson,canturichard@example.org,1/11/2006,Male,Shawnshire,3/26/2024,3/26/2025,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,Medium,4.6,9
1487,Cindy Wilson,Debra Logan,susan15@example.org,4/7/1995,Male,East William,4/1/2024,4/1/2025,Annual,Amex,Manual,Regular,Clothing,Comedy,Smart TV,Medium,3.7,6
1488,Debra Logan,Matthew Gonzales,rachaeljones@example.net,6/4/1963,Male,North Stevenshire,2/2/2024,2/1/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Medium,4.8,9
1489,Matthew Gonzales,Stephanie Alexander,obennett@example.com,12/30/1991,Female,Meganfort,1/29/2024,1/28/2025,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,3.3,6
1490,Stephanie Alexander,Matthew Wong,wmoyer@example.com,2/16/1949,Male,Matthewfort,1/3/2024,1/2/2025,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,8
1491,Matthew Wong,Pamela Anthony,ortegagrant@example.org,10/20/1961,Male,Jessicaburgh,1/7/2024,1/6/2025,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smartphone,Medium,4.1,3
1492,Pamela Anthony,Susan Maldonado,dadams@example.org,12/26/1982,Male,Romeroside,1/16/2024,1/15/2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.6,1
1493,Susan Maldonado,Michelle Allen,hesterperry@example.net,10/9/1991,Female,Lake Angela,3/11/2024,3/11/2025,Annual,Amex,Auto-renew,Regular,Electronics,Drama,Tablet,High,3.1,2
1494,Michelle Allen,Kristin Ross,ariana79@example.com,7/3/1991,Female,New Heather,4/11/2024,4/11/2025,Monthly,Mastercard,Manual,Occasional,Clothing,Drama,Smartphone,Low,4.6,2
1495,Kristin Ross,Amber Anderson,jeanetterichardson@example.com,6/19/1967,Female,Matthewmouth,1/22/2024,1/21/2025,Monthly,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Medium,3,5
1496,Amber Anderson,Heather Singh,sandovaljasmin@example.net,7/12/2005,Female,Olsonburgh,2/20/2024,2/19/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Low,4.4,3
1497,Heather Singh,Jennifer Morales Md,wilsonjoseph@example.net,11/27/1945,Male,East Scott,3/11/2024,3/11/2025,Monthly,Amex,Manual,Frequent,Books,Horror,Tablet,Medium,3.7,8
1498,Jennifer Morales MD,Sarah Castro,bbrooks@example.com,3/13/1945,Male,Port Kevinshire,3/21/2024,3/21/2025,Annual,Visa,Manual,Occasional,Books,Romance,Smart TV,High,3.1,1
1499,Sarah Castro,Brandon Strong,jeffrey86@example.net,3/21/1936,Female,East Jacquelinehaven,4/12/2024,4/12/2025,Annual,Visa,Manual,Regular,Clothing,Drama,Smart TV,Medium,4.5,0
1500,Brandon Strong,Julie Houston,kristen50@example.org,4/8/1993,Male,Port Debbie,1/6/2024,1/5/2025,Monthly,Visa,Manual,Occasional,Books,Action,Smart TV,Medium,3.4,3
1501,Julie Houston,Kelly Young,juan01@example.com,4/27/2002,Male,Jeffreyfort,1/24/2024,1/23/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Action,Tablet,Low,4.8,6
1502,Kelly Young,Janet Bryant,omathews@example.org,9/28/1973,Male,Lamberttown,3/2/2024,3/2/2025,Annual,Mastercard,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,4.9,5
1503,Janet Bryant,Jeffrey Reynolds,dsmith@example.org,5/27/1975,Female,West Margaretfort,2/22/2024,2/21/2025,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.7,5
1504,Jeffrey Reynolds,Mitchell Johnson,usmith@example.com,6/9/1940,Male,Jacksonton,2/27/2024,2/26/2025,Annual,Amex,Manual,Frequent,Electronics,Drama,Smart TV,Low,4.1,4
1505,Mitchell Johnson,Shawn Roberson,scotthatfield@example.org,12/22/1998,Female,North Vickiport,4/6/2024,4/6/2025,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Smartphone,Low,4.1,0
1506,Shawn Roberson,Kara Wong,kellybrooks@example.org,6/17/1978,Female,Lefort,2/10/2024,2/9/2025,Annual,Visa,Manual,Regular,Books,Comedy,Smartphone,Medium,4.3,9
1507,Kara Wong,Danielle Hinton,tiffany73@example.com,8/20/1959,Female,North Jose,2/19/2024,2/18/2025,Annual,Amex,Manual,Regular,Books,Sci-Fi,Smartphone,Low,4.3,1
1508,Danielle Hinton,Melissa Cruz,teresahill@example.net,4/9/1946,Female,Port Adamburgh,3/27/2024,3/27/2025,Monthly,Amex,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.7,6
1509,Melissa Cruz,Kayla Hernandez,ecunningham@example.org,4/3/1935,Male,Lewisview,1/24/2024,1/23/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,Medium,3.5,8
1510,Kayla Hernandez,Elizabeth Johnson,danderson@example.net,8/11/1957,Female,East Robertshire,2/15/2024,2/14/2025,Annual,Amex,Manual,Occasional,Electronics,Comedy,Smartphone,Medium,3.2,9
1511,Elizabeth Johnson,Crystal Smith,kathymcdonald@example.com,9/30/1982,Female,East Shaneburgh,1/15/2024,1/14/2025,Monthly,Amex,Auto-renew,Occasional,Electronics,Documentary,Smartphone,High,4.6,9
1512,Crystal Smith,Tiffany Gonzalez,christinafarmer@example.net,1/12/1984,Male,Lake Rachel,1/11/2024,1/10/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Drama,Tablet,Low,3.4,8
1513,Tiffany Gonzalez,Tammy Cook,changnicholas@example.org,11/8/1940,Male,Caseymouth,1/11/2024,1/10/2025,Annual,Visa,Auto-renew,Frequent,Clothing,Comedy,Tablet,Medium,4.6,2
1514,Tammy Cook,Jordan Cunningham,andersonjared@example.org,3/18/1941,Male,West Joy,3/28/2024,3/28/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,Medium,4.9,9
1515,Jordan Cunningham,Rodney Wright,qbanks@example.net,2/12/1956,Female,New Danielle,1/2/2024,1/1/2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Action,Smart TV,Medium,3.3,6
1516,Rodney Wright,Paul Schmidt,ryancampos@example.org,8/8/1958,Male,East Robert,1/8/2024,1/7/2025,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Smart TV,High,4.5,6
1517,Paul Schmidt,Jonathan Stevens,robert54@example.com,6/24/1969,Female,Rebeccatown,1/5/2024,1/4/2025,Monthly,Amex,Manual,Regular,Electronics,Action,Smart TV,Low,4.7,8
1518,Jonathan Stevens,Robyn Campbell,anthony62@example.net,3/29/1983,Male,Murrayland,2/7/2024,2/6/2025,Annual,Visa,Auto-renew,Occasional,Books,Comedy,Smart TV,Low,4,1
1519,Robyn Campbell,Michael Hill,jjones@example.net,9/23/1942,Female,Lewisborough,1/15/2024,1/14/2025,Monthly,Amex,Manual,Regular,Books,Comedy,Tablet,Medium,4.1,5
1521,Michael Hill,Paul Richardson,beckerjustin@example.net,7/27/1973,Male,Carolside,2/9/2024,2/8/2025,Monthly,Amex,Manual,Regular,Clothing,Action,Tablet,Medium,4.8,6
1524,Paul Richardson,Lisa Adams,judith92@example.net,8/31/1956,Female,East Maria,3/3/2024,3/3/2025,Annual,Mastercard,Manual,Occasional,Clothing,Documentary,Smartphone,Low,4.4,8
1527,Lisa Adams,Karen Stokes,ghowell@example.net,8/3/1960,Male,North Claudia,4/14/2024,4/14/2025,Annual,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,High,3.5,3
1528,Karen Stokes,Melanie Wagner,lmay@example.net,7/6/1992,Male,Lake Michelle,2/7/2024,2/6/2025,Annual,Amex,Manual,Occasional,Electronics,Action,Tablet,Low,3,6
1529,Melanie Wagner,Charles Robinson,youngmarissa@example.com,4/6/1941,Female,Lake Amyberg,3/16/2024,3/16/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Tablet,Medium,3.3,0
1530,Charles Robinson,Larry Bass,curtismartin@example.com,8/28/1949,Male,Lake Angelaside,2/23/2024,2/22/2025,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smart TV,Low,3.9,5
1531,Larry Bass,Adam Lopez,karencardenas@example.net,9/20/1979,Male,Amandaburgh,1/23/2024,1/22/2025,Annual,Mastercard,Manual,Regular,Electronics,Documentary,Smart TV,Medium,4.2,9
1532,Adam Lopez,Eric Gutierrez,stevenallen@example.net,4/14/1973,Male,Ryanfurt,1/14/2024,1/13/2025,Annual,Visa,Manual,Regular,Clothing,Action,Smart TV,High,3.5,0
1533,Eric Gutierrez,Catherine Adams,julie28@example.com,10/19/1941,Male,Norrishaven,2/11/2024,2/10/2025,Annual,Mastercard,Auto-renew,Regular,Books,Action,Smart TV,High,4.3,0
1534,Catherine Adams,James Garcia,ryan82@example.org,9/8/1990,Female,Lake Miguelburgh,3/28/2024,3/28/2025,Annual,Amex,Auto-renew,Occasional,Electronics,Drama,Tablet,Low,4.9,6
1535,James Garcia,Annette Velez,meghansmith@example.org,11/2/1974,Male,Mckeemouth,3/22/2024,3/22/2025,Monthly,Amex,Manual,Frequent,Clothing,Drama,Smart TV,Low,3.1,5
1536,Annette Velez,Brian Reynolds,wallschase@example.net,11/28/2001,Female,Pearsonfurt,4/12/2024,4/12/2025,Annual,Visa,Manual,Regular,Clothing,Horror,Smart TV,Low,3.9,10
1537,Brian Reynolds,Mario Neal,bhenderson@example.net,11/28/1939,Male,Danielleland,1/14/2024,1/13/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Low,3.9,1
1538,Mario Neal,Rodney Bradley,heather02@example.com,8/20/2004,Female,West Carolyn,1/2/2024,1/1/2025,Annual,Mastercard,Manual,Frequent,Electronics,Documentary,Tablet,Low,3.7,3
1539,Rodney Bradley,Luke Raymond,debra24@example.org,7/16/1986,Female,Lake Carolineburgh,1/26/2024,1/25/2025,Monthly,Amex,Manual,Frequent,Clothing,Comedy,Smartphone,Medium,4.1,9
1540,Luke Raymond,Wendy Davis,dyertina@example.org,6/26/1978,Male,Cynthiafort,2/5/2024,2/4/2025,Annual,Visa,Manual,Regular,Clothing,Action,Smartphone,Medium,3.5,2
